Order_ID,Order_Date,Country,Region,Product,Category,Quantity,Unit_Price,Unit_Cost,Revenue,Cost,Profit,Profit_Margin,Month
102320,2025-05-03,Japan,Asia,Tablet,Electronics,1,413.28,317.1,413.28,317.1,96.17999999999995,0.23272357723577225,2025-05
104475,2025-05-03,USA,North America,Laptop,Electronics,8,968.31,665.4,7746.48,5323.2,2423.2799999999997,0.3128233726802367,2025-05
104177,2025-05-03,India,Asia,Mouse,Accessories,15,48.16,22.04,722.4,330.6,391.79999999999995,0.5423588039867109,2025-05
104328,2025-05-03,Australia,Australia & Oceania,Headphones,Accessories,9,108.26,67.77,974.34,609.93,364.4100000000001,0.374007020136708,2025-05
101776,2025-05-03,Italy,Europe,Monitor,Electronics,15,387.08,223.3,5806.2,3349.5,2456.7,0.4231166683889635,2025-05
100961,2025-05-03,Italy,Europe,Laptop,Electronics,3,877.41,621.75,2632.23,1865.25,766.98,0.29138031251068486,2025-05
100911,2025-05-03,India,Asia,Keyboard,Accessories,15,72.68,37.7,1090.2,565.5,524.7,0.4812878370941112,2025-05
101624,2025-05-04,Australia,Australia & Oceania,Keyboard,Accessories,9,76.21,36.95,685.89,332.55,353.34,0.5151554914053273,2025-05
104923,2025-05-04,Singapore,Asia,Headphones,Accessories,15,117.88,69.17,1768.2,1037.55,730.6500000000001,0.41321683067526305,2025-05
100317,2025-05-04,UAE,Asia,Headphones,Accessories,13,114.53,66.75,1488.89,867.75,621.1400000000001,0.4171832707587532,2025-05
101524,2025-05-04,Spain,Europe,Phone,Electronics,10,654.71,420.18,6547.1,4201.8,2345.3,0.3582196697774587,2025-05
104922,2025-05-04,Canada,North America,Monitor,Electronics,3,361.08,217.43,1083.24,652.29,430.95000000000005,0.39783427495291906,2025-05
103254,2025-05-04,Germany,Europe,Phone,Electronics,10,659.25,410.55,6592.5,4105.5,2487.0,0.37724687144482366,2025-05
100304,2025-05-04,USA,North America,Tablet,Electronics,13,433.87,292.28,5640.31,3799.64,1840.6700000000005,0.3263419918408741,2025-05
100064,2025-05-04,Japan,Asia,Headphones,Accessories,8,133.17,70.39,1065.36,563.12,502.2399999999999,0.4714274986858902,2025-05
101738,2025-05-04,UK,Europe,Keyboard,Accessories,15,70.29,40.47,1054.35,607.05,447.29999999999995,0.42424242424242425,2025-05
101359,2025-05-05,Netherlands,Europe,Mouse,Accessories,3,47.33,24.79,141.99,74.37,67.62,0.47623072047327275,2025-05
101469,2025-05-05,New Zealand,Australia & Oceania,Laptop,Electronics,1,842.24,675.0,842.24,675.0,167.24,0.1985657294832827,2025-05
104194,2025-05-05,USA,North America,Mouse,Accessories,2,46.85,22.83,93.7,45.66,48.040000000000006,0.512700106723586,2025-05
100021,2025-05-05,USA,North America,Laptop,Electronics,8,980.55,678.03,7844.4,5424.24,2420.16,0.30852072816276577,2025-05
100815,2025-05-05,Australia,Australia & Oceania,Monitor,Electronics,4,321.15,248.44,1284.6,993.76,290.8399999999999,0.22640510664798377,2025-05
101545,2025-05-05,Australia,Australia & Oceania,Keyboard,Accessories,1,70.63,40.33,70.63,40.33,30.299999999999997,0.42899617726178674,2025-05
101836,2025-05-05,Mexico,North America,Smartwatch,Wearables,7,232.17,146.55,1625.19,1025.85,599.3400000000001,0.36878149631735374,2025-05
100177,2025-05-05,Canada,North America,Smartwatch,Wearables,2,239.12,141.52,478.24,283.04,195.2,0.4081632653061224,2025-05
103000,2025-05-05,New Zealand,Australia & Oceania,Laptop,Electronics,1,857.33,671.65,857.33,671.65,185.68000000000006,0.21657938016866324,2025-05
101611,2025-05-06,New Zealand,Australia & Oceania,Headphones,Accessories,2,129.84,69.76,259.68,139.52,120.16,0.46272335181762164,2025-05
102984,2025-05-06,USA,North America,Mouse,Accessories,8,50.27,23.96,402.16,191.68,210.48000000000002,0.5233737815794709,2025-05
100687,2025-05-06,South Korea,Asia,Monitor,Electronics,2,319.71,248.09,639.42,496.18,143.23999999999995,0.22401551405961648,2025-05
100764,2025-05-06,Canada,North America,Tablet,Electronics,8,493.93,318.71,3951.44,2549.68,1401.7600000000002,0.3547466240155488,2025-05
104845,2025-05-06,Italy,Europe,Keyboard,Accessories,5,67.1,38.54,335.5,192.7,142.8,0.42563338301043224,2025-05
104540,2025-05-06,Italy,Europe,Phone,Electronics,15,705.77,440.05,10586.55,6600.75,3985.7999999999993,0.3764965923742862,2025-05
101536,2025-05-06,Germany,Europe,Monitor,Electronics,3,356.17,222.37,1068.51,667.11,401.4,0.37566330684785354,2025-05
101037,2025-05-06,UAE,Asia,Tablet,Electronics,11,464.22,315.01,5106.42,3465.11,1641.31,0.32142087803196756,2025-05
102122,2025-05-06,India,Asia,Monitor,Electronics,8,361.87,246.3,2894.96,1970.4,924.56,0.31936883411169753,2025-05
100254,2025-05-07,Germany,Europe,Keyboard,Accessories,8,65.83,38.58,526.64,308.64,218.0,0.4139450098739177,2025-05
101779,2025-05-07,Netherlands,Europe,Monitor,Electronics,2,349.58,223.19,699.16,446.38,252.77999999999997,0.36154814348646946,2025-05
100227,2025-05-07,Australia,Australia & Oceania,Laptop,Electronics,6,872.99,674.36,5237.94,4046.16,1191.7799999999997,0.22752837947742813,2025-05
100664,2025-05-07,Italy,Europe,Headphones,Accessories,5,112.5,64.7,562.5,323.5,239.0,0.42488888888888887,2025-05
103143,2025-05-07,Singapore,Asia,Smartwatch,Wearables,15,215.35,128.02,3230.25,1920.3,1309.95,0.4055258880891572,2025-05
101917,2025-05-07,New Zealand,Australia & Oceania,Monitor,Electronics,10,367.85,242.28,3678.5,2422.8,1255.6999999999998,0.34136196819355713,2025-05
102833,2025-05-07,France,Europe,Tablet,Electronics,3,439.64,290.78,1318.92,872.34,446.58000000000004,0.3385952142662178,2025-05
100235,2025-05-07,Italy,Europe,Mouse,Accessories,10,49.12,22.8,491.2,228.0,263.2,0.5358306188925082,2025-05
102374,2025-05-07,South Korea,Asia,Tablet,Electronics,2,412.26,331.25,824.52,662.5,162.01999999999998,0.19650220734487941,2025-05
101222,2025-05-08,Spain,Europe,Keyboard,Accessories,4,71.93,36.1,287.72,144.4,143.32000000000002,0.49812317530932854,2025-05
101188,2025-05-08,Netherlands,Europe,Keyboard,Accessories,8,75.43,35.65,603.44,285.2,318.24000000000007,0.5273763754474348,2025-05
103297,2025-05-08,Canada,North America,Phone,Electronics,4,685.09,433.23,2740.36,1732.92,1007.44,0.3676305302952897,2025-05
100133,2025-05-08,Italy,Europe,Monitor,Electronics,15,349.63,231.54,5244.45,3473.1,1771.35,0.3377570574607442,2025-05
103017,2025-05-08,USA,North America,Smartwatch,Wearables,4,236.1,146.47,944.4,585.88,358.52,0.3796272765777213,2025-05
102569,2025-05-08,Canada,North America,Tablet,Electronics,2,491.68,293.0,983.36,586.0,397.36,0.4040839570452327,2025-05
100283,2025-05-08,India,Asia,Monitor,Electronics,9,321.53,246.43,2893.77,2217.87,675.9000000000001,0.23357073989985386,2025-05
103145,2025-05-08,UK,Europe,Headphones,Accessories,3,116.6,71.06,349.8,213.18,136.62,0.3905660377358491,2025-05
101349,2025-05-09,New Zealand,Australia & Oceania,Monitor,Electronics,5,330.1,233.14,1650.5,1165.7,484.79999999999995,0.2937291729778855,2025-05
103021,2025-05-09,UK,Europe,Keyboard,Accessories,15,72.73,35.85,1090.95,537.75,553.2,0.5070809844630827,2025-05
104420,2025-05-09,UK,Europe,Mouse,Accessories,4,44.14,22.58,176.56,90.32,86.24000000000001,0.4884458541005891,2025-05
100202,2025-05-09,France,Europe,Phone,Electronics,10,665.06,427.88,6650.6,4278.8,2371.8,0.3566294770396656,2025-05
103201,2025-05-09,South Korea,Asia,Phone,Electronics,9,595.9,453.19,5363.1,4078.71,1284.3900000000003,0.2394864910219836,2025-05
104712,2025-05-09,UAE,Asia,Keyboard,Accessories,2,72.45,38.87,144.9,77.74,67.16000000000001,0.46349206349206357,2025-05
103318,2025-05-09,Spain,Europe,Tablet,Electronics,10,425.2,305.39,4252.0,3053.9,1198.1,0.2817732831608655,2025-05
104316,2025-05-09,France,Europe,Keyboard,Accessories,7,75.59,36.28,529.13,253.96,275.16999999999996,0.520042333642016,2025-05
104664,2025-05-09,USA,North America,Laptop,Electronics,3,850.15,611.37,2550.45,1834.11,716.3399999999999,0.2808680821031583,2025-05
100115,2025-05-09,Canada,North America,Mouse,Accessories,13,40.83,22.25,530.79,289.25,241.53999999999996,0.45505755571883416,2025-05
104944,2025-05-10,Japan,Asia,Monitor,Electronics,8,329.8,242.6,2638.4,1940.8,697.6000000000001,0.26440266828380843,2025-05
104236,2025-05-10,Germany,Europe,Smartwatch,Wearables,8,217.89,140.54,1743.12,1124.32,618.8,0.3549956400018358,2025-05
102030,2025-05-10,USA,North America,Smartwatch,Wearables,1,210.75,135.73,210.75,135.73,75.02000000000001,0.35596678529062875,2025-05
104692,2025-05-10,UAE,Asia,Headphones,Accessories,2,128.29,67.47,256.58,134.94,121.63999999999999,0.47408215761166106,2025-05
104635,2025-05-10,France,Europe,Smartwatch,Wearables,14,241.36,144.96,3379.04,2029.44,1349.6,0.3994033808418959,2025-05
100151,2025-05-10,Australia,Australia & Oceania,Tablet,Electronics,4,501.23,317.31,2004.92,1269.24,735.6800000000001,0.3669373341579714,2025-05
104833,2025-05-10,Mexico,North America,Mouse,Accessories,9,42.56,24.22,383.04,217.98,165.06000000000003,0.430921052631579,2025-05
100335,2025-05-11,France,Europe,Laptop,Electronics,1,956.02,618.81,956.02,618.81,337.21000000000004,0.35272274638605894,2025-05
100172,2025-05-11,Italy,Europe,Monitor,Electronics,11,343.74,247.45,3781.14,2721.95,1059.19,0.28012451271309713,2025-05
103939,2025-05-11,Netherlands,Europe,Mouse,Accessories,10,41.95,23.95,419.5,239.5,180.0,0.42908224076281287,2025-05
100234,2025-05-11,UAE,Asia,Headphones,Accessories,8,112.32,72.96,898.56,583.68,314.88,0.35042735042735046,2025-05
102555,2025-05-11,Netherlands,Europe,Keyboard,Accessories,4,63.38,37.14,253.52,148.56,104.96000000000001,0.4140107289365731,2025-05
101443,2025-05-11,USA,North America,Phone,Electronics,15,648.08,416.73,9721.2,6250.95,3470.250000000001,0.35697753363782253,2025-05
104550,2025-05-11,Mexico,North America,Monitor,Electronics,4,325.11,220.34,1300.44,881.36,419.08000000000004,0.3222601581003353,2025-05
102827,2025-05-12,Canada,North America,Monitor,Electronics,10,364.04,223.3,3640.4,2233.0,1407.4,0.38660586748708936,2025-05
100529,2025-05-12,Netherlands,Europe,Phone,Electronics,2,620.01,427.3,1240.02,854.6,385.41999999999996,0.31081756745858935,2025-05
101302,2025-05-12,Australia,Australia & Oceania,Smartwatch,Wearables,1,212.05,139.68,212.05,139.68,72.37,0.34128743220938457,2025-05
101985,2025-05-12,Germany,Europe,Headphones,Accessories,15,126.14,66.27,1892.1,994.05,898.05,0.4746313619787538,2025-05
104423,2025-05-12,India,Asia,Monitor,Electronics,1,318.77,232.03,318.77,232.03,86.73999999999998,0.2721084167267936,2025-05
104347,2025-05-12,Mexico,North America,Keyboard,Accessories,6,78.28,35.58,469.68,213.48,256.20000000000005,0.5454777721001534,2025-05
104149,2025-05-12,Canada,North America,Keyboard,Accessories,3,75.86,40.03,227.58,120.09,107.49000000000001,0.4723174268389138,2025-05
103307,2025-05-12,India,Asia,Headphones,Accessories,6,126.13,66.25,756.78,397.5,359.28,0.4747482755886783,2025-05
101714,2025-05-12,Singapore,Asia,Keyboard,Accessories,6,66.7,39.65,400.2,237.9,162.29999999999998,0.40554722638680657,2025-05
100718,2025-05-12,New Zealand,Australia & Oceania,Keyboard,Accessories,13,69.8,39.48,907.4,513.24,394.15999999999997,0.43438395415472775,2025-05
102966,2025-05-13,USA,North America,Monitor,Electronics,10,341.37,216.56,3413.7,2165.6,1248.1,0.3656150218238275,2025-05
104643,2025-05-13,Australia,Australia & Oceania,Smartwatch,Wearables,1,213.82,135.34,213.82,135.34,78.47999999999999,0.36703769525769336,2025-05
100847,2025-05-13,Spain,Europe,Keyboard,Accessories,3,70.03,35.91,210.09,107.73,102.36,0.487219762958732,2025-05
102823,2025-05-13,Mexico,North America,Laptop,Electronics,1,811.28,678.09,811.28,678.09,133.18999999999994,0.1641726654176116,2025-05
102405,2025-05-13,USA,North America,Tablet,Electronics,2,429.38,294.74,858.76,589.48,269.28,0.31356840095020727,2025-05
103349,2025-05-13,Spain,Europe,Smartwatch,Wearables,3,244.21,133.4,732.63,400.2,332.43,0.45374882273453176,2025-05
102664,2025-05-13,Canada,North America,Headphones,Accessories,1,119.61,72.47,119.61,72.47,47.14,0.3941142044979517,2025-05
102271,2025-05-14,Netherlands,Europe,Tablet,Electronics,2,469.12,333.59,938.24,667.18,271.06000000000006,0.2889026261937245,2025-05
101873,2025-05-14,Japan,Asia,Monitor,Electronics,6,370.46,243.85,2222.76,1463.1,759.6600000000003,0.3417642930410842,2025-05
104608,2025-05-14,France,Europe,Laptop,Electronics,10,819.21,674.62,8192.1,6746.2,1445.9000000000005,0.17649931031115348,2025-05
102051,2025-05-14,India,Asia,Smartwatch,Wearables,5,236.95,142.51,1184.75,712.55,472.20000000000005,0.3985650981219667,2025-05
100255,2025-05-15,Spain,Europe,Phone,Electronics,4,651.44,447.46,2605.76,1789.84,815.9200000000003,0.313121699619305,2025-05
102887,2025-05-15,Japan,Asia,Phone,Electronics,12,629.23,409.31,7550.76,4911.72,2639.04,0.3495065397390461,2025-05
104464,2025-05-15,France,Europe,Monitor,Electronics,15,348.1,222.01,5221.5,3330.15,1891.35,0.36222349899454176,2025-05
101609,2025-05-15,UK,Europe,Laptop,Electronics,12,811.68,659.83,9740.16,7917.96,1822.1999999999998,0.18708111571062486,2025-05
101760,2025-05-15,UAE,Asia,Tablet,Electronics,4,468.03,292.65,1872.12,1170.6,701.52,0.3747195692583809,2025-05
101963,2025-05-15,Canada,North America,Mouse,Accessories,4,46.74,24.45,186.96,97.8,89.16000000000001,0.4768934531450578,2025-05
101306,2025-05-15,Australia,Australia & Oceania,Monitor,Electronics,5,334.62,222.18,1673.1,1110.9,562.1999999999998,0.3360229514075667,2025-05
100582,2025-05-15,Australia,Australia & Oceania,Phone,Electronics,7,691.93,413.19,4843.51,2892.33,1951.1800000000003,0.4028442183457865,2025-05
104079,2025-05-15,USA,North America,Monitor,Electronics,12,371.38,241.24,4456.56,2894.88,1561.6800000000003,0.3504227475900695,2025-05
102764,2025-05-15,India,Asia,Tablet,Electronics,2,472.52,332.7,945.04,665.4,279.64,0.29590281892829934,2025-05
101833,2025-05-15,Japan,Asia,Smartwatch,Wearables,8,210.99,128.17,1687.92,1025.36,662.5600000000002,0.3925304516801745,2025-05
104245,2025-05-16,Singapore,Asia,Mouse,Accessories,5,44.16,22.61,220.8,113.05,107.75000000000001,0.4879981884057971,2025-05
101395,2025-05-16,Singapore,Asia,Phone,Electronics,8,645.51,426.22,5164.08,3409.76,1754.3199999999997,0.3397158835649331,2025-05
100930,2025-05-16,Netherlands,Europe,Monitor,Electronics,13,385.8,230.68,5015.4,2998.84,2016.5599999999995,0.40207361327112484,2025-05
103977,2025-05-16,Singapore,Asia,Keyboard,Accessories,7,76.74,37.54,537.18,262.78,274.4,0.510815741464686,2025-05
102800,2025-05-16,Netherlands,Europe,Laptop,Electronics,15,935.63,605.33,14034.45,9079.95,4954.5,0.3530241655355215,2025-05
102716,2025-05-16,Spain,Europe,Monitor,Electronics,10,381.22,225.66,3812.2,2256.6,1555.6,0.4080583390168407,2025-05
100865,2025-05-16,South Korea,Asia,Monitor,Electronics,8,375.03,225.91,3000.24,1807.28,1192.9599999999998,0.39762152361144437,2025-05
102910,2025-05-16,UK,Europe,Laptop,Electronics,15,921.66,597.82,13824.9,8967.3,4857.6,0.35136601349738517,2025-05
100695,2025-05-16,UK,Europe,Tablet,Electronics,10,460.94,297.31,4609.4,2973.1,1636.2999999999997,0.3549919729248926,2025-05
103428,2025-05-16,Canada,North America,Phone,Electronics,9,608.43,406.66,5475.87,3659.94,1815.9299999999998,0.3316240159098006,2025-05
104726,2025-05-16,Spain,Europe,Laptop,Electronics,2,848.12,649.58,1696.24,1299.16,397.0799999999999,0.23409423194830917,2025-05
103768,2025-05-16,Japan,Asia,Mouse,Accessories,12,45.68,23.54,548.16,282.48,265.67999999999995,0.4846760070052539,2025-05
104529,2025-05-16,UAE,Asia,Headphones,Accessories,15,114.68,68.03,1720.2,1020.45,699.75,0.40678409487268924,2025-05
100908,2025-05-17,Japan,Asia,Mouse,Accessories,2,46.54,23.2,93.08,46.4,46.68,0.5015040825096692,2025-05
101857,2025-05-17,Mexico,North America,Smartwatch,Wearables,13,200.38,133.41,2604.94,1734.33,870.6100000000001,0.33421499151611944,2025-05
100595,2025-05-17,New Zealand,Australia & Oceania,Headphones,Accessories,3,131.63,70.42,394.89,211.26,183.63,0.4650155739573046,2025-05
102963,2025-05-17,South Korea,Asia,Smartwatch,Wearables,12,206.19,134.62,2474.28,1615.44,858.8400000000001,0.3471070371987003,2025-05
103234,2025-05-17,UK,Europe,Headphones,Accessories,1,129.99,66.27,129.99,66.27,63.72000000000001,0.4901915531963998,2025-05
100125,2025-05-17,Germany,Europe,Tablet,Electronics,12,503.83,321.84,6045.96,3862.08,2183.88,0.36121310759581604,2025-05
102526,2025-05-17,France,Europe,Headphones,Accessories,1,120.14,67.04,120.14,67.04,53.099999999999994,0.44198435158981186,2025-05
101812,2025-05-17,Mexico,North America,Keyboard,Accessories,7,63.33,39.63,443.31,277.41,165.89999999999998,0.374230222643297,2025-05
101921,2025-05-17,Mexico,North America,Tablet,Electronics,7,460.95,313.44,3226.65,2194.08,1032.5700000000002,0.32001301659616016,2025-05
100902,2025-05-17,Italy,Europe,Headphones,Accessories,1,109.07,65.46,109.07,65.46,43.61,0.3998349683689374,2025-05
100985,2025-05-17,Canada,North America,Phone,Electronics,12,631.95,421.47,7583.4,5057.64,2525.7599999999993,0.33306432470923325,2025-05
103512,2025-05-18,Spain,Europe,Monitor,Electronics,13,339.6,241.91,4414.8,3144.83,1269.9700000000003,0.2876619552414606,2025-05
102975,2025-05-18,Japan,Asia,Laptop,Electronics,5,917.45,620.92,4587.25,3104.6,1482.65,0.32321107417297945,2025-05
104577,2025-05-18,Japan,Asia,Tablet,Electronics,12,451.31,324.6,5415.72,3895.2,1520.5200000000004,0.2807604529037691,2025-05
104880,2025-05-18,Canada,North America,Phone,Electronics,9,639.1,463.6,5751.9,4172.4,1579.5,0.27460491315913005,2025-05
102872,2025-05-18,New Zealand,Australia & Oceania,Phone,Electronics,6,607.12,419.72,3642.72,2518.32,1124.3999999999996,0.3086704440637764,2025-05
101468,2025-05-18,India,Asia,Tablet,Electronics,6,425.64,314.05,2553.84,1884.3,669.5400000000002,0.2621699088431539,2025-05
104916,2025-05-18,New Zealand,Australia & Oceania,Tablet,Electronics,8,461.55,308.13,3692.4,2465.04,1227.3600000000001,0.3324016899577511,2025-05
102953,2025-05-19,USA,North America,Monitor,Electronics,13,373.02,236.61,4849.26,3075.93,1773.3300000000004,0.3656908476757279,2025-05
100804,2025-05-19,USA,North America,Monitor,Electronics,14,330.74,245.15,4630.36,3432.1,1198.2599999999998,0.2587833343411743,2025-05
102761,2025-05-19,Netherlands,Europe,Monitor,Electronics,5,375.23,238.69,1876.15,1193.45,682.7,0.3638834847959918,2025-05
104825,2025-05-19,UAE,Asia,Headphones,Accessories,4,125.92,68.11,503.68,272.44,231.24,0.4591010165184244,2025-05
102946,2025-05-20,Germany,Europe,Headphones,Accessories,1,130.35,72.61,130.35,72.61,57.739999999999995,0.4429612581511316,2025-05
101292,2025-05-20,UK,Europe,Mouse,Accessories,8,43.37,23.98,346.96,191.84,155.11999999999998,0.4470832372607793,2025-05
101121,2025-05-20,New Zealand,Australia & Oceania,Phone,Electronics,9,658.81,424.57,5929.29,3821.13,2108.16,0.35555015861932876,2025-05
102843,2025-05-20,New Zealand,Australia & Oceania,Phone,Electronics,12,587.29,468.4,7047.48,5620.8,1426.6799999999994,0.2024383183776328,2025-05
101305,2025-05-20,USA,North America,Mouse,Accessories,9,50.11,23.14,450.99,208.26,242.73000000000002,0.5382159249650769,2025-05
101130,2025-05-20,Italy,Europe,Smartwatch,Wearables,7,227.17,135.41,1590.19,947.87,642.32,0.40392657481181493,2025-05
101786,2025-05-20,New Zealand,Australia & Oceania,Keyboard,Accessories,14,68.37,39.58,957.18,554.12,403.05999999999995,0.421091121837063,2025-05
102689,2025-05-20,UAE,Asia,Phone,Electronics,8,674.8,441.4,5398.4,3531.2,1867.1999999999998,0.34588026081802015,2025-05
104163,2025-05-20,UAE,Asia,Monitor,Electronics,6,355.75,244.67,2134.5,1468.02,666.48,0.312241742796908,2025-05
104807,2025-05-20,Italy,Europe,Phone,Electronics,4,707.85,451.01,2831.4,1804.04,1027.3600000000001,0.3628452355725083,2025-05
101082,2025-05-20,Spain,Europe,Smartwatch,Wearables,1,245.56,143.68,245.56,143.68,101.88,0.41488841830917084,2025-05
101854,2025-05-20,Canada,North America,Monitor,Electronics,1,345.68,229.63,345.68,229.63,116.05000000000001,0.3357151122425365,2025-05
103812,2025-05-21,South Korea,Asia,Laptop,Electronics,9,908.73,661.69,8178.57,5955.21,2223.3599999999997,0.27185192521431006,2025-05
104758,2025-05-21,Canada,North America,Laptop,Electronics,9,825.88,638.07,7432.92,5742.63,1690.29,0.22740591853538045,2025-05
104725,2025-05-21,Spain,Europe,Tablet,Electronics,7,427.59,293.29,2993.13,2053.03,940.0999999999999,0.31408592343132435,2025-05
100615,2025-05-21,New Zealand,Australia & Oceania,Smartwatch,Wearables,15,199.53,143.87,2992.95,2158.05,834.8999999999996,0.2789555455320001,2025-05
100143,2025-05-21,UAE,Asia,Headphones,Accessories,2,124.97,68.98,249.94,137.96,111.97999999999999,0.4480275266063855,2025-05
101931,2025-05-21,UAE,Asia,Monitor,Electronics,10,319.65,235.75,3196.5,2357.5,839.0,0.2624745815735961,2025-05
102086,2025-05-21,Singapore,Asia,Mouse,Accessories,7,47.0,23.28,329.0,162.96,166.04,0.5046808510638298,2025-05
103099,2025-05-21,Italy,Europe,Monitor,Electronics,14,389.18,218.21,5448.52,3054.94,2393.5800000000004,0.4393082892234956,2025-05
103706,2025-05-22,New Zealand,Australia & Oceania,Smartwatch,Wearables,7,234.34,136.85,1640.38,957.95,682.4300000000001,0.4160194589058633,2025-05
104031,2025-05-22,USA,North America,Laptop,Electronics,9,987.29,662.97,8885.61,5966.73,2918.880000000001,0.3284951736571829,2025-05
102538,2025-05-22,Netherlands,Europe,Phone,Electronics,8,590.07,467.67,4720.56,3741.36,979.2000000000003,0.2074330164217805,2025-05
103892,2025-05-22,India,Asia,Headphones,Accessories,9,118.02,72.71,1062.18,654.39,407.7900000000001,0.3839179800033893,2025-05
101091,2025-05-22,New Zealand,Australia & Oceania,Mouse,Accessories,12,48.77,23.08,585.24,276.96,308.28000000000003,0.5267582530244003,2025-05
103144,2025-05-22,Japan,Asia,Headphones,Accessories,14,111.71,73.27,1563.94,1025.78,538.1600000000001,0.3441052725807896,2025-05
103630,2025-05-22,USA,North America,Keyboard,Accessories,14,78.22,37.31,1095.08,522.34,572.7399999999999,0.5230120173868575,2025-05
101190,2025-05-22,USA,North America,Mouse,Accessories,4,42.41,23.88,169.64,95.52,74.11999999999999,0.4369252534779533,2025-05
104095,2025-05-22,South Korea,Asia,Laptop,Electronics,7,963.77,651.48,6746.39,4560.36,2186.0300000000007,0.32402959212260196,2025-05
104307,2025-05-22,Singapore,Asia,Laptop,Electronics,6,842.17,611.0,5053.02,3666.0,1387.0200000000004,0.2744932733296129,2025-05
101980,2025-05-22,USA,North America,Keyboard,Accessories,3,74.12,39.93,222.36,119.79,102.57000000000001,0.4612790070156503,2025-05
101446,2025-05-23,Germany,Europe,Headphones,Accessories,1,123.08,69.12,123.08,69.12,53.959999999999994,0.4384140396490087,2025-05
100175,2025-05-23,USA,North America,Tablet,Electronics,11,436.21,324.98,4798.31,3574.78,1223.5300000000002,0.2549918617179799,2025-05
100142,2025-05-23,France,Europe,Smartwatch,Wearables,1,232.81,132.29,232.81,132.29,100.52000000000001,0.4317683948284009,2025-05
104531,2025-05-23,Germany,Europe,Tablet,Electronics,6,499.08,322.88,2994.48,1937.28,1057.2,0.353049611284764,2025-05
104109,2025-05-24,Australia,Australia & Oceania,Tablet,Electronics,10,441.52,289.82,4415.2,2898.2,1517.0,0.3435857945279942,2025-05
104041,2025-05-24,New Zealand,Australia & Oceania,Monitor,Electronics,14,369.97,245.02,5179.58,3430.28,1749.2999999999997,0.3377300862232072,2025-05
104046,2025-05-24,South Korea,Asia,Keyboard,Accessories,1,69.34,37.31,69.34,37.31,32.03,0.4619267378136718,2025-05
103278,2025-05-24,Singapore,Asia,Mouse,Accessories,13,41.23,24.79,535.99,322.27,213.72000000000003,0.39873878243997096,2025-05
100926,2025-05-24,Germany,Europe,Mouse,Accessories,12,50.36,24.6,604.32,295.2,309.12000000000006,0.511517077045274,2025-05
100537,2025-05-24,Mexico,North America,Tablet,Electronics,15,420.13,304.37,6301.95,4565.55,1736.3999999999996,0.2755337633589603,2025-05
102239,2025-05-24,France,Europe,Headphones,Accessories,11,125.6,73.36,1381.6,806.96,574.6399999999999,0.4159235668789808,2025-05
102387,2025-05-25,Japan,Asia,Mouse,Accessories,6,45.45,23.73,272.7,142.38,130.32,0.4778877887788779,2025-05
101386,2025-05-25,India,Asia,Headphones,Accessories,13,126.07,65.54,1638.91,852.02,786.8900000000001,0.48013008645990324,2025-05
104022,2025-05-25,UK,Europe,Mouse,Accessories,11,47.65,23.69,524.15,260.59,263.56,0.5028331584470095,2025-05
104147,2025-05-25,France,Europe,Monitor,Electronics,8,333.38,231.24,2667.04,1849.92,817.1199999999999,0.3063771072049913,2025-05
100095,2025-05-25,Canada,North America,Keyboard,Accessories,15,77.46,36.93,1161.9,553.95,607.95,0.5232378001549187,2025-05
103598,2025-05-25,South Korea,Asia,Smartwatch,Wearables,3,228.62,130.01,685.86,390.03,295.83000000000004,0.4313270929927391,2025-05
102839,2025-05-25,Mexico,North America,Monitor,Electronics,14,372.52,234.97,5215.28,3289.58,1925.6999999999998,0.3692419198969183,2025-05
104189,2025-05-26,Canada,North America,Phone,Electronics,2,636.46,460.91,1272.92,921.82,351.1,0.27582251830437104,2025-05
103809,2025-05-26,Netherlands,Europe,Phone,Electronics,11,657.35,438.45,7230.85,4822.95,2407.9000000000005,0.33300372708602727,2025-05
102147,2025-05-26,UAE,Asia,Mouse,Accessories,7,42.85,23.64,299.95,165.48,134.47,0.44830805134189033,2025-05
101846,2025-05-26,Spain,Europe,Mouse,Accessories,14,40.62,22.45,568.68,314.3,254.37999999999994,0.4473165928114229,2025-05
102572,2025-05-26,Australia,Australia & Oceania,Phone,Electronics,10,622.88,421.83,6228.8,4218.3,2010.5,0.3227748522989982,2025-05
102353,2025-05-26,Canada,North America,Monitor,Electronics,2,350.3,231.04,700.6,462.08,238.52000000000004,0.34045104196403086,2025-05
102385,2025-05-26,Germany,Europe,Smartwatch,Wearables,6,243.2,135.29,1459.2,811.74,647.46,0.4437088815789474,2025-05
104453,2025-05-26,USA,North America,Keyboard,Accessories,12,77.45,36.95,929.4,443.4,486.0,0.5229180116204003,2025-05
100774,2025-05-26,South Korea,Asia,Keyboard,Accessories,14,75.29,35.66,1054.06,499.24,554.8199999999999,0.5263647230707929,2025-05
102168,2025-05-27,Germany,Europe,Laptop,Electronics,9,849.16,650.05,7642.44,5850.45,1791.9899999999998,0.23447877902868716,2025-05
102832,2025-05-27,Canada,North America,Tablet,Electronics,2,439.12,320.06,878.24,640.12,238.12,0.27113317544179266,2025-05
104016,2025-05-27,UK,Europe,Keyboard,Accessories,15,71.64,37.88,1074.6,568.2,506.39999999999986,0.47124511446119477,2025-05
